Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
1abe34b9-186b-4a90-a3a3-855005ff50f5___Mt.N.V_HL 9033.JPG,daun_sehat_100,20.351164215686282,34.87137254901961,18.674157475490198,31.3923414071511,0.5341180250441113,0.4463401394755667,0.5513844326362884,0.45121829112757383,1.9371629901960787,2.6154094579008076,1.8070006127450982,2.512064590542099,6.511516701367059,6.789658448166482,6.45641155434887,6.758220175403677,0.0029359590324334398,0.0021037748915368514,0.0030958866293913398,0.0021491075874907487,0.05418449070013891,0.04586692590022631,0.05564069220805345,0.04635846834711808,0.9921051128456366,0.9864609879051905,0.9927578475949626,0.987811952708365
1c13c447-4d2d-4eac-9835-705d952b09d6___Mt.N.V_HL 9128.JPG,daun_sehat_100,45.127113970588226,74.57045751633987,37.97270220588236,66.6716186082276,0.4368913997690935,0.3389004991334158,0.4470640102680501,0.35191570766827895,3.11375612745098,4.278200692041523,2.9200367647058822,4.035863129565552,7.609223625500034,7.927779889003923,7.563613835718102,7.87932604455132,0.0010465872594825308,0.0006960782983388076,0.0010710270172905254,0.0007239495175383555,0.03235100090387515,0.026383295820249744,0.0327265491197976,0.026906309994838673,0.9876459159273565,0.9795613957245151,0.9896078447721329,0.9817262362583498
1c3b3f51-d8c9-4bc5-899c-dd50e107f074___Mt.N.V_HL 6027.JPG,daun_sehat_100,29.265379901960785,45.31944636678202,23.940548406862746,47.957908496732045,0.556066652552816,0.4754154815408971,0.5751842553040643,0.47375745394705404,2.0185049019607844,2.6574548250672816,1.828170955882353,2.6940253748558254,6.409901062723851,6.663039128040376,6.329281167518666,6.667859219272188,0.004008913784474421,0.0029939131150722646,0.004303281931453648,0.003013843461561601,0.06331598364137149,0.054716662133871656,0.06559940496264922,0.05489848323552848,0.9882306832940653,0.981776914427301,0.9903740068229151,0.9807159458022758
1c453594-a071-422c-a733-49aa167bac99___Mt.N.V_HL 6118.JPG,daun_sehat_100,27.9586243872549,44.58006920415224,28.672901348039222,52.31421760861207,0.5242347060987984,0.4357155365420552,0.5381579054978703,0.43592816176960236,2.1324295343137254,2.8081660899653973,2.042049632352942,2.949234909650134,6.648521396365512,6.914327730583965,6.602028857596645,6.92826711413112,0.0030326944752318823,0.0021899281336947704,0.0031615641886158577,0.002193932035426589,0.05506990534976324,0.046796667976414415,0.056227788402318096,0.04683942821412949,0.9915363726730707,0.9865023146896611,0.9913226333773606,0.9841605839516472
1e126702-2613-4265-b2df-03648d947627___Mt.N.V_HL 9108.JPG,daun_sehat_100,37.01030943627451,50.26016147635525,31.563756127450986,63.837093425605545,0.48264256734109706,0.3927122138133631,0.48574435965254475,0.38061101946764286,2.626302083333333,3.3668742791234147,2.5156862745098048,3.679861591695502,7.214676761976124,7.4834127089640585,7.194585839879496,7.538619667692535,0.0014947702187109524,0.0010411724352314144,0.0015089522687713266,0.0010026044754620003,0.038662258323990235,0.032267203709516176,0.038845234827084345,0.031663930196076426,0.9880628528840961,0.9838033373218772,0.9898383083967677,0.9794281470450612
1f9ead63-93e5-4379-885b-b2b57352202b___Mt.N.V_HL 8938.JPG,daun_sehat_100,41.01374080882353,63.69750096116879,31.51852022058824,59.66817377931565,0.48763760382898647,0.38963464392548797,0.4782593106739673,0.39049457140107635,2.7559283088235293,3.771041906958862,2.6570312500000006,3.6972395232602846,7.1451325861430295,7.461345410401662,7.1551172047423215,7.453611225590002,0.0019076567418480875,0.0013085157410696298,0.0018249000159193585,0.0013075856874023403,0.04367672998117061,0.03617341207392012,0.04271884848540932,0.03616055430164671,0.9872037630938757,0.9801038120870266,0.9901611332753282,0.9813624368255627
1fdf78d5-6036-4c48-b395-d41868e89f46___Mt.N.V_HL 9102.JPG,daun_sehat_100,33.42746629901961,38.948158400615156,23.917754289215686,59.27480199923107,0.48528979144463125,0.3981401728594066,0.49251119972249624,0.3871131204995345,2.5511488970588236,3.16484429065744,2.322870710784314,3.5776701268742794,7.201694871822346,7.455610792007313,7.1555034732585225,7.517216440012111,0.001381906570264442,0.0009717211358539089,0.001411451129260681,0.0009340158259895014,0.03717400395793332,0.03117244192959398,0.03756928438579421,0.030561672499873127,0.9877643131337995,0.9857353771909757,0.9912647626135083,0.9782900186639529
2ad9b06e-ad3f-4da1-999b-fefe59ebf9e1___Mt.N.V_HL 6148.JPG,daun_sehat_100,22.472058823529416,43.7754094579008,21.033103553921567,31.800246059208,0.6009214303408482,0.5127907463521759,0.5996288275998134,0.5122708515359307,1.735202205882353,2.5069127258746633,1.707889093137255,2.24961168781238,6.314664097380721,6.614260195275918,6.322624584686935,6.594055737895053,0.004658678546862986,0.003436964784933956,0.0044808114010386636,0.003343363427043779,0.0682545130146204,0.05862563249069434,0.06693886315914443,0.05782182483322175,0.9917674249873976,0.9839661473608501,0.9922907869357287,0.988352390047793
2b4a92e2-a039-45eb-ad1a-ee9914dfeefe___Mt.N.V_HL 6177.JPG,daun_sehat_100,65.2395680147059,99.49742406766629,55.673575367647075,102.7695501730104,0.49741228062449167,0.4164619197570532,0.5121460496709964,0.4180499116003385,2.9896905637254907,3.9124644367550947,2.717386642156863,3.9512495194156094,7.183215992130017,7.449522408752278,7.110430011634786,7.443148931857905,0.002417435930216144,0.0017714342559814555,0.0025238265903213316,0.0018059727715407125,0.04916742753303394,0.04208840999588195,0.050237700886100786,0.04249673836355812,0.9866120545113862,0.9795758117045219,0.9885711078706438,0.9789040957246217
2ba70e62-f225-475a-9449-a7fe5f11a59c___Mt.N.V_HL 6074.JPG,daun_sehat_100,31.906832107843137,51.13959246443676,25.74099264705882,46.5840984236832,0.5368167569607425,0.44401199812104086,0.5356344291147317,0.4401284469317446,2.0878370098039216,2.848227604767397,1.979197303921569,2.763906189926951,6.59408051071149,6.882855309456595,6.585946089737711,6.8834872364237185,0.003296956755664888,0.0023788457430902643,0.003239064522772191,0.0023150201745668754,0.05741913231375835,0.04877341225596446,0.056912779959972,0.04811465654628406,0.9892211374492701,0.9827447395205104,0.9913023791442371,0.9842817605326883
2bd2ff11-36dc-43ec-888c-efa38601ef88___Mt.N.V_HL 8907.JPG,daun_sehat_100,26.504197303921565,37.66276047673972,22.467647058823527,45.937270280661295,0.5422001210692651,0.4473352397269382,0.5394965334414573,0.449075106063912,2.047518382352941,2.734471357170319,2.005330882352941,2.8358785082660516,6.597073954026156,6.889233656991259,6.596635681046509,6.885867664154979,0.002648439213020533,0.0018499317315183983,0.0026362989426392492,0.0018947548786798795,0.051462988768828155,0.04301083272291294,0.05134490181740782,0.043528782186960845,0.9898864700429415,0.9855969999653953,0.9914331251696106,0.9824327043573512
2c4e117b-0a0f-43d0-93b5-88b2e77d272a___Mt.N.V_HL 6151.JPG,daun_sehat_100,51.05680147058824,73.91514033064206,34.29682904411764,74.22249903883122,0.48073101210438274,0.40551388847782244,0.5063863440051669,0.4041405450557129,3.0057904411764707,3.81843906189927,2.5409160539215687,3.8941945405613225,7.289531025622501,7.527581575882384,7.160326388651928,7.542068258089978,0.0017581595626531862,0.0013484668969924178,0.0019629447142099792,0.0013479261296153655,0.041930413337495094,0.03672147732584322,0.04430513191730704,0.03671411349352406,0.9868106038386171,0.9808691905788298,0.991142159508263,0.9807897463503756
2d1327cf-7a91-4baf-b3b6-42517c795c9c___Mt.N.V_HL 6171.JPG,daun_sehat_100,23.673069852941175,38.487151095732415,19.659099264705883,36.28310649750097,0.5749908295315753,0.48046218078148295,0.5746321708066389,0.48524120548880534,1.7951899509803921,2.459407920030758,1.711764705882353,2.378085351787774,6.448266218967323,6.745307446221423,6.447133450414226,6.729942870859668,0.0041827464149530825,0.0029700184813429794,0.004065674837164492,0.002983623043868171,0.06467415569571111,0.05449787593423233,0.06376264452768951,0.0546225506898769,0.9913510881726215,0.9859666303624468,0.9928166689657423,0.986770293896125
2d73d890-3628-41e7-aaa7-210781fa637c___Mt.N.V_HL 6043.JPG,daun_sehat_100,17.040625,34.296701268742794,20.59094669117647,32.78788158400616,0.6464923835259619,0.5591507413360189,0.6349463895084888,0.559447480743082,1.4503676470588234,2.131318723567859,1.5689491421568627,2.030911188004614,6.028364809649917,6.332066492767616,6.066483844442004,6.311149221277828,0.00577586337173503,0.004338560347283104,0.0056891957964634995,0.004320975296964569,0.07599910112452009,0.06586774891616613,0.07542675782813085,0.06573412581729957,0.9927094988648612,0.9853387960174487,0.9911987760971106,0.9859838002751672
2dacf3f7-797b-4d4c-bf77-1d1a8f6d965d___Mt.N.V_HL 9117.JPG,daun_sehat_100,30.553140318627452,48.90056132256825,25.140104166666674,46.329273356401394,0.4953364232797324,0.3893089519903231,0.48292247146974276,0.39516089438932833,2.3374846813725494,3.2832756632064592,2.335631127450981,3.1526182237600926,7.200612331048589,7.535226843997863,7.230354849329578,7.505553185066773,0.0013829768561070262,0.0009156213392624994,0.001308823482479696,0.0009273791569533558,0.03718839679398705,0.030259235602746137,0.0361776655200373,0.03045290063283555,0.9885750441152926,0.9816942878823254,0.99058220602842,0.9826570644869685
2dd116dc-661a-45dd-9c22-8729914ac0dd___Mt.N.V_HL 6047.JPG,daun_sehat_100,16.647150735294115,27.31052672049212,19.095894607843135,34.761968473663984,0.5955030806616388,0.5061548926282047,0.5796394752554664,0.4902404074003955,1.6245098039215686,2.165951557093426,1.7425245098039217,2.452918108419839,6.447327493660406,6.7209882730918125,6.493896994318337,6.789366295799798,0.003918865809574443,0.002836114403696209,0.0037460241497410843,0.0027513571289308333,0.06260084511869184,0.05325518194219422,0.06120477227913755,0.05245338052910254,0.9949903382736661,0.9917938129252263,0.9942708701599507,0.9895548117872486
2e7eb5d4-9e80-4db5-9b59-6414fa90d1c7___Mt.N.V_HL 8903.JPG,daun_sehat_100,25.736274509803927,40.660991926182234,22.432674632352942,41.880246059208,0.5370782439096797,0.44393113305617793,0.5469592212358769,0.4498003263153196,2.0366421568627455,2.7229065743944636,1.9008731617647059,2.703437139561707,6.623535794983193,6.900099336947267,6.573248054013347,6.8842833194999145,0.002556033722944601,0.001807544343471835,0.00263988478740148,0.0018528889828994,0.050557232152725694,0.04251522484324686,0.051379809141349285,0.04304519697828551,0.9898066836207582,0.983890176707219,0.9911237917228592,0.9834068674953453
2fe405ca-8955-40a7-a2fb-526cd723548f___Mt.N.V_HL 8953.JPG,daun_sehat_100,17.754365808823536,22.36427527873895,18.278216911764705,38.333394848135335,0.5364410305879439,0.4534037309569102,0.5476101447573722,0.4422577977553826,1.8576133578431375,2.342991157247213,1.7879289215686276,2.6475816993464054,6.748727011079197,6.98908617749368,6.7034442725397625,7.040443064340471,0.002268682389660828,0.0016796522084118418,0.0024019828423863417,0.001633175304030139,0.047630687478356096,0.040983560221286804,0.04901002797781635,0.040412563690393845,0.9914267547667042,0.9892028452695036,0.9911881349526318,0.9814932659675479
3a5b41ae-5cda-4d2f-9243-f3dc82a8dfbc___Mt.N.V_HL 9060.JPG,daun_sehat_100,26.72068014705882,42.629588619761634,19.82637867647059,38.20347558631296,0.5456831539316813,0.45637989799648354,0.5504692683765904,0.4554954645129324,2.053002450980392,2.7870665128796617,1.9077512254901963,2.66480584390619,6.596925848978676,6.871632384438714,6.567711606302284,6.866649240638698,0.0031607248085547025,0.002355050795977828,0.003278979191822256,0.0022532737164793776,0.05622032380336049,0.048528865595414736,0.05726237151762278,0.04746866036112013,0.9910719753151837,0.9857287141816703,0.9933765028317899,0.9872106498169827
3c593da4-e1df-460c-98a9-2bc71df670d5___Mt.N.V_HL 8970.JPG,daun_sehat_100,21.92691482843137,37.00510572856594,18.70261948529412,32.97399461745483,0.45748512637753946,0.358397989750463,0.46631936934762536,0.36901915265966506,2.4596047794117646,3.372871972318339,2.3326439950980395,3.2129181084198386,7.360086977384112,7.6728633019757755,7.324569709430957,7.632280166868738,0.0011390588064461387,0.0007560195181192696,0.0011660353599351812,0.000789697630565596,0.033749945280639175,0.02749580910101155,0.034147259918406066,0.028101559219473854,0.9914035189185975,0.9855003628286064,0.9926845663678235,0.9870799965184688
3c75e76c-2e1f-478f-aadc-f3decb68c9b0___Mt.N.V_HL 6108.JPG,daun_sehat_100,25.13612132352941,40.41830065359478,19.305070465686274,36.520599769319496,0.5598449354503146,0.46449805142571765,0.5637298647495445,0.47299550472367236,1.9225490196078434,2.6411072664359865,1.7875459558823532,2.4764628988850443,6.471300145452864,6.777251575743561,6.445233716792884,6.731276524811865,0.0035460539938440136,0.0025234612245815017,0.0035441046703416352,0.0025512862071651677,0.05954875308387249,0.05023406438445432,0.059532383375282695,0.05051025843494733,0.9897495911031624,0.9835312341348599,0.9921221845307474,0.9851193939857928
3c93bbb2-e1cc-4a12-9758-e6a9ff0e70dc___Mt.N.V_HL 8916.JPG,daun_sehat_100,25.182107843137253,33.36375240292196,18.472763480392157,41.178239138792776,0.5152378986070391,0.422669638272045,0.5257084059325798,0.42631356283498445,2.186825980392157,2.77207227989235,1.9708639705882351,2.9353479430988085,6.563710204409233,6.826896781268635,6.515651084429015,6.839520404549108,0.002974415874077879,0.0020827133443633095,0.0030434622172436686,0.0021140144690453395,0.05453820563676329,0.04563675431451397,0.055167583028837404,0.045978413076631294,0.9875304610042517,0.9834361535472799,0.9908483321571826,0.9795566859189795
3d4723f3-7abf-4f74-adf2-7313e64c8c09___Mt.N.V_HL 6162.JPG,daun_sehat_100,31.658838848039224,43.86245290272973,22.735171568627457,50.27798539023452,0.5600713226493718,0.48450705588259524,0.5732007616556789,0.47771634731569074,2.1271905637254904,2.648919646289889,1.8670343137254906,2.8967627835447898,6.769941123461759,6.998834725108994,6.685455564733594,7.039641015959761,0.003426699405539637,0.0026153744138570313,0.003588784235067343,0.002650903646469631,0.058538016754410435,0.051140731456022714,0.05990646238151059,0.05148692694723225,0.9890967219916417,0.9849148759448654,0.9921705434862508,0.9827084755501188
3de46830-0f75-4e2b-bb64-e09b13f4f578___Mt.N.V_HL 6145.JPG,daun_sehat_100,23.965640318627457,36.584375240292204,17.168198529411764,35.43329488658209,0.5901088075254148,0.5050712434210174,0.597850190309374,0.5096180998958424,1.8026807598039218,2.414932718185314,1.6284007352941174,2.3658592848904267,6.530286606058517,6.8081328309086135,6.486380088121415,6.795293958743713,0.003804843408334537,0.0028575518746597485,0.0038521847253760576,0.002829486721828368,0.06168341274876526,0.053456074254099026,0.06206597075190283,0.05319291984680262,0.9912183246002654,0.9866022861640855,0.9937055723082956,0.9870238206211498
4a2e44c5-aa80-4052-bc4a-5d6324ae5f3e___Mt.N.V_HL 6207.JPG,daun_sehat_100,41.44183517156863,66.31758554402155,35.93794424019609,64.22535947712419,0.5531793450238267,0.45080785908357857,0.5351275819658656,0.4551312923951344,2.2044577205882354,3.0673587081891585,2.180805759803922,3.022622068435217,6.623367946085974,6.948467096123411,6.666664257479711,6.942790792632605,0.0031984069190635813,0.0022303785504673114,0.002949900086317463,0.0022215556344889094,0.05655445976281253,0.04722688376832957,0.05431298266821168,0.0471333813182219,0.9872555902954748,0.9795936336448323,0.988951138698563,0.9802375715757176
